Step,Id,Command,X-R-L,Y-G,Z-B,Yaw-Intensity,Duration
176,0,Goto,0.401,-0.446,1.0,0.0,0.042
176,1,Goto,-0.401,0.446,1.0,0.0,0.042
177,0,Goto,0.378,-0.466,1.0,0.0,0.042
177,1,Goto,-0.378,0.466,1.0,0.0,0.042
178,0,Goto,0.353,-0.485,1.0,0.0,0.042
178,1,Goto,-0.353,0.485,1.0,0.0,0.042
179,0,Goto,0.327,-0.503,1.0,0.0,0.042
179,1,Goto,-0.327,0.503,1.0,0.0,0.042
180,0,Goto,0.3,-0.52,1.0,0.0,0.042
180,1,Goto,-0.3,0.52,1.0,0.0,0.042
181,0,Goto,0.272,-0.535,1.0,0.0,0.042
181,1,Goto,-0.272,0.535,1.0,0.0,0.042
182,0,Goto,0.244,-0.548,1.0,0.0,0.042
182,1,Goto,-0.244,0.548,1.0,0.0,0.042
183,0,Goto,0.215,-0.56,1.0,0.0,0.042
183,1,Goto,-0.215,0.56,1.0,0.0,0.042
184,0,Goto,0.185,-0.571,1.0,0.0,0.042
184,1,Goto,-0.185,0.571,1.0,0.0,0.042
185,0,Goto,0.155,-0.58,1.0,0.0,0.042
185,1,Goto,-0.155,0.58,1.0,0.0,0.042
186,0,Goto,0.125,-0.587,1.0,0.0,0.042
186,1,Goto,-0.125,0.587,1.0,0.0,0.042
187,0,Goto,0.094,-0.593,1.0,0.0,0.042
187,1,Goto,-0.094,0.593,1.0,0.0,0.042
188,0,Goto,0.063,-0.597,1.0,0.0,0.042
188,1,Goto,-0.063,0.597,1.0,0.0,0.042
189,0,Goto,0.031,-0.599,1.0,0.0,0.042
189,1,Goto,-0.031,0.599,1.0,0.0,0.042
190,0,Goto,0.0,-0.6,1.0,0.0,0.042
190,1,Goto,0.0,0.6,1.0,0.0,0.042
191,0,Goto,-0.031,-0.599,1.0,0.0,0.042
191,1,Goto,0.031,0.599,1.0,0.0,0.042
192,0,Goto,-0.063,-0.597,1.0,0.0,0.042
192,1,Goto,0.063,0.597,1.0,0.0,0.042
193,0,Goto,-0.094,-0.593,1.0,0.0,0.042
193,1,Goto,0.094,0.593,1.0,0.0,0.042
194,0,Goto,-0.125,-0.587,1.0,0.0,0.042
194,1,Goto,0.125,0.587,1.0,0.0,0.042
195,0,Goto,-0.155,-0.58,1.0,0.0,0.042
195,1,Goto,0.155,0.58,1.0,0.0,0.042
196,0,Goto,-0.185,-0.571,1.0,0.0,0.042
196,1,Goto,0.185,0.571,1.0,0.0,0.042
197,0,Goto,-0.215,-0.56,1.0,0.0,0.042
197,1,Goto,0.215,0.56,1.0,0.0,0.042
198,0,Goto,-0.244,-0.548,1.0,0.0,0.042
198,1,Goto,0.244,0.548,1.0,0.0,0.042
199,0,Goto,-0.272,-0.535,1.0,0.0,0.042
199,1,Goto,0.272,0.535,1.0,0.0,0.042
200,0,Goto,-0.3,-0.52,1.0,0.0,0.042
200,1,Goto,0.3,0.52,1.0,0.0,0.042
201,0,Goto,-0.327,-0.503,1.0,0.0,0.042
201,1,Goto,0.327,0.503,1.0,0.0,0.042
202,0,Goto,-0.353,-0.485,1.0,0.0,0.042
202,1,Goto,0.353,0.485,1.0,0.0,0.042
203,0,Goto,-0.378,-0.466,1.0,0.0,0.042
203,1,Goto,0.378,0.466,1.0,0.0,0.042
204,0,Goto,-0.401,-0.446,1.0,0.0,0.042
204,1,Goto,0.401,0.446,1.0,0.0,0.042
205,0,Goto,-0.424,-0.424,1.0,0.0,0.042
205,1,Goto,0.424,0.424,1.0,0.0,0.042
206,0,Goto,-0.446,-0.401,1.0,0.0,0.042
206,1,Goto,0.446,0.401,1.0,0.0,0.042
207,0,Goto,-0.466,-0.378,1.0,0.0,0.042
207,1,Goto,0.466,0.378,1.0,0.0,0.042
208,0,Goto,-0.485,-0.353,1.0,0.0,0.042
208,1,Goto,0.485,0.353,1.0,0.0,0.042
209,0,Goto,-0.503,-0.327,1.0,0.0,0.042
209,1,Goto,0.503,0.327,1.0,0.0,0.042
210,0,Goto,-0.52,-0.3,1.0,0.0,0.042
210,1,Goto,0.52,0.3,1.0,0.0,0.042
211,0,Goto,-0.535,-0.272,1.0,0.0,0.042
211,1,Goto,0.535,0.272,1.0,0.0,0.042
212,0,Goto,-0.548,-0.244,1.0,0.0,0.042
212,1,Goto,0.548,0.244,1.0,0.0,0.042
213,0,Goto,-0.56,-0.215,1.0,0.0,0.042
213,1,Goto,0.56,0.215,1.0,0.0,0.042
214,0,Goto,-0.571,-0.185,1.0,0.0,0.042
214,1,Goto,0.571,0.185,1.0,0.0,0.042
215,0,Goto,-0.58,-0.155,1.0,0.0,0.042
215,1,Goto,0.58,0.155,1.0,0.0,0.042
216,0,Goto,-0.587,-0.125,1.0,0.0,0.042
216,1,Goto,0.587,0.125,1.0,0.0,0.042
217,0,Goto,-0.593,-0.094,1.0,0.0,0.042
217,1,Goto,0.593,0.094,1.0,0.0,0.042
218,0,Goto,-0.597,-0.063,1.0,0.0,0.042
218,1,Goto,0.597,0.063,1.0,0.0,0.042
219,0,Goto,-0.599,-0.031,1.0,0.0,0.042
219,1,Goto,0.599,0.031,1.0,0.0,0.042
220,0,Goto,-0.6,0.0,1.0,0.0,0.042
220,1,Goto,0.6,0.0,1.0,0.0,0.042
221,0,Goto,-0.599,0.031,1.0,0.0,0.042
221,1,Goto,0.599,-0.031,1.0,0.0,0.042
222,0,Goto,-0.597,0.063,1.0,0.0,0.042
222,1,Goto,0.597,-0.063,1.0,0.0,0.042
223,0,Goto,-0.593,0.094,1.0,0.0,0.042
223,1,Goto,0.593,-0.094,1.0,0.0,0.042
224,0,Goto,-0.587,0.125,1.0,0.0,0.042
224,1,Goto,0.587,-0.125,1.0,0.0,0.042
225,0,Goto,-0.58,0.155,1.0,0.0,0.042
225,1,Goto,0.58,-0.155,1.0,0.0,0.042
226,0,Goto,-0.571,0.185,1.0,0.0,0.042
226,1,Goto,0.571,-0.185,1.0,0.0,0.042
227,0,Goto,-0.56,0.215,1.0,0.0,0.042
227,1,Goto,0.56,-0.215,1.0,0.0,0.042
228,0,Goto,-0.548,0.244,1.0,0.0,0.042
228,1,Goto,0.548,-0.244,1.0,0.0,0.042
229,0,Goto,-0.535,0.272,1.0,0.0,0.042
229,1,Goto,0.535,-0.272,1.0,0.0,0.042
230,0,Goto,-0.52,0.3,1.0,0.0,0.042
230,1,Goto,0.52,-0.3,1.0,0.0,0.042
231,0,Goto,-0.503,0.327,1.0,0.0,0.042
231,1,Goto,0.503,-0.327,1.0,0.0,0.042
232,0,Goto,-0.485,0.353,1.0,0.0,0.042
232,1,Goto,0.485,-0.353,1.0,0.0,0.042
233,0,Goto,-0.466,0.378,1.0,0.0,0.042
233,1,Goto,0.466,-0.378,1.0,0.0,0.042
234,0,Goto,-0.446,0.401,1.0,0.0,0.042
234,1,Goto,0.446,-0.401,1.0,0.0,0.042
235,0,Goto,-0.424,0.424,1.0,0.0,0.042
235,1,Goto,0.424,-0.424,1.0,0.0,0.042
236,0,Goto,-0.401,0.446,1.0,0.0,0.042
236,1,Goto,0.401,-0.446,1.0,0.0,0.042
