Step,Id,Command,X-R-L,Y-G,Z-B,Yaw-Intensity,Duration
20.0,10.0,Goto,0.0,4.431,5.636,0.0,0.042
20.0,11.0,Goto,0.0,2.148,5.876,0.0,0.042
20.0,7.0,Goto,-2.876,0.852,3.0,0.0,0.042
20.0,3.0,Goto,2.876,-0.852,3.0,0.0,0.042
20.0,5.0,Goto,-0.852,-2.876,3.0,0.0,0.042
20.0,0.0,Goto,-1.431,2.636,3.0,0.0,0.042
20.0,4.0,Goto,1.431,-2.636,3.0,0.0,0.042
20.0,1.0,Goto,0.852,2.876,3.0,0.0,0.042
20.0,14.0,Goto,0.0,1.569,0.364,0.0,0.042
20.0,13.0,Goto,0.0,0.124,2.148,0.0,0.042
20.0,15.0,Goto,0.0,3.852,0.124,0.0,0.042
20.0,12.0,Goto,0.0,0.364,4.431,0.0,0.042
20.0,9.0,Goto,0.0,5.876,3.852,0.0,0.042
20.0,8.0,Goto,0.0,5.636,1.569,0.0,0.042
20.0,6.0,Goto,-2.636,-1.431,3.0,0.0,0.042
21.0,2.0,Goto,2.598,1.5,3.0,0.0,0.042
21.0,10.0,Goto,0.0,4.5,5.598,0.0,0.042
21.0,11.0,Goto,0.0,2.224,5.898,0.0,0.042
21.0,7.0,Goto,-2.898,0.776,3.0,0.0,0.042
21.0,3.0,Goto,2.898,-0.776,3.0,0.0,0.042
21.0,5.0,Goto,-0.776,-2.898,3.0,0.0,0.042
21.0,0.0,Goto,-1.5,2.598,3.0,0.0,0.042
21.0,4.0,Goto,1.5,-2.598,3.0,0.0,0.042
21.0,1.0,Goto,0.776,2.898,3.0,0.0,0.042
21.0,14.0,Goto,0.0,1.5,0.402,0.0,0.042
21.0,13.0,Goto,0.0,0.102,2.224,0.0,0.042
21.0,15.0,Goto,0.0,3.776,0.102,0.0,0.042
21.0,12.0,Goto,0.0,0.402,4.5,0.0,0.042
21.0,9.0,Goto,0.0,5.898,3.776,0.0,0.042
21.0,8.0,Goto,0.0,5.598,1.5,0.0,0.042
21.0,6.0,Goto,-2.598,-1.5,3.0,0.0,0.042
22.0,2.0,Goto,2.558,1.567,3.0,0.0,0.042
22.0,10.0,Goto,0.0,4.567,5.558,0.0,0.042
22.0,11.0,Goto,0.0,2.3,5.917,0.0,0.042
22.0,7.0,Goto,-2.917,0.7,3.0,0.0,0.042
22.0,3.0,Goto,2.917,-0.7,3.0,0.0,0.042
22.0,5.0,Goto,-0.7,-2.917,3.0,0.0,0.042
22.0,0.0,Goto,-1.567,2.558,3.0,0.0,0.042
22.0,4.0,Goto,1.567,-2.558,3.0,0.0,0.042
22.0,1.0,Goto,0.7,2.917,3.0,0.0,0.042
22.0,14.0,Goto,0.0,1.433,0.442,0.0,0.042
22.0,13.0,Goto,0.0,0.083,2.3,0.0,0.042
22.0,15.0,Goto,0.0,3.7,0.083,0.0,0.042
22.0,12.0,Goto,0.0,0.442,4.567,0.0,0.042
22.0,9.0,Goto,0.0,5.917,3.7,0.0,0.042
22.0,8.0,Goto,0.0,5.558,1.433,0.0,0.042
22.0,6.0,Goto,-2.558,-1.567,3.0,0.0,0.042
23.0,2.0,Goto,2.516,1.634,3.0,0.0,0.042
23.0,10.0,Goto,0.0,4.634,5.516,0.0,0.042
23.0,11.0,Goto,0.0,2.376,5.934,0.0,0.042
23.0,7.0,Goto,-2.934,0.624,3.0,0.0,0.042
23.0,3.0,Goto,2.934,-0.624,3.0,0.0,0.042
23.0,5.0,Goto,-0.624,-2.934,3.0,0.0,0.042
23.0,0.0,Goto,-1.634,2.516,3.0,0.0,0.042
23.0,4.0,Goto,1.634,-2.516,3.0,0.0,0.042
23.0,1.0,Goto,0.624,2.934,3.0,0.0,0.042
23.0,14.0,Goto,0.0,1.366,0.484,0.0,0.042
23.0,13.0,Goto,0.0,0.066,2.376,0.0,0.042
23.0,15.0,Goto,0.0,3.624,0.066,0.0,0.042
23.0,12.0,Goto,0.0,0.484,4.634,0.0,0.042
23.0,9.0,Goto,0.0,5.934,3.624,0.0,0.042
23.0,8.0,Goto,0.0,5.516,1.366,0.0,0.042
23.0,6.0,Goto,-2.516,-1.634,3.0,0.0,0.042
24.0,11.0,Ring,255.0,255.0,255.0,1.0,0.0
24.0,10.0,Ring,255.0,255.0,255.0,1.0,0.0
24.0,15.0,Ring,255.0,255.0,255.0,1.0,0.0
24.0,14.0,Ring,255.0,255.0,255.0,1.0,0.0
24.0,13.0,Ring,255.0,255.0,255.0,1.0,0.0
24.0,1.0,Ring,0.0,0.0,255.0,1.0,0.0
24.0,6.0,Ring,0.0,0.0,255.0,1.0,0.0
24.0,4.0,Ring,0.0,0.0,255.0,1.0,0.0
24.0,5.0,Ring,0.0,0.0,255.0,1.0,0.0
24.0,2.0,Ring,0.0,0.0,255.0,1.0,0.0
24.0,12.0,Ring,255.0,255.0,255.0,1.0,0.0
24.0,3.0,Ring,0.0,0.0,255.0,1.0,0.0
24.0,0.0,Ring,0.0,0.0,255.0,1.0,0.0
24.0,8.0,Ring,255.0,255.0,255.0,1.0,0.0
24.0,9.0,Ring,255.0,255.0,255.0,1.0,0.0
24.0,7.0,Ring,0.0,0.0,255.0,1.0,0.0
24.0,2.0,Goto,2.472,1.699,3.0,0.0,0.042
24.0,10.0,Goto,0.0,4.699,5.472,0.0,0.042
24.0,11.0,Goto,0.0,2.453,5.95,0.0,0.042
24.0,7.0,Goto,-2.95,0.547,3.0,0.0,0.042
24.0,3.0,Goto,2.95,-0.547,3.0,0.0,0.042
24.0,5.0,Goto,-0.547,-2.95,3.0,0.0,0.042
24.0,0.0,Goto,-1.699,2.472,3.0,0.0,0.042
24.0,4.0,Goto,1.699,-2.472,3.0,0.0,0.042
24.0,1.0,Goto,0.547,2.95,3.0,0.0,0.042
24.0,14.0,Goto,0.0,1.301,0.528,0.0,0.042
